id,text,subc
17197,user user end of story where is the lying liberals witness,0
16218,user conservatives believe attempted rape is form of flirting that why we re getting all the if you look into my past you won believe what did nonsense,0
69559,user iya risi in my area didnt get the money she is widow with children and all attempt to get the money proved abortive is not this scam,0
99573,user he is not qualified to be politician and that is why voted for him how can anyone believe the failing democratic party as all thier agenda is to discredit successful president and economy also here is the idiot that gave iran millions to support terrorist,0
81048,user user user user user can understand that and if it someone know ll debate with them but not willing to spend that much time trying to change the mind of someone don know tryed that with people and gun control and it just get stupid because they won try to understand,0
93654,user user ourcountry is being saved from evil slugs like hillary clinton the deep state is going down and personally can not wait for hillary to be brought in front of military tribunal the penalty for treason is death believe,0
27991,user of course she making money on the situation she is dem they have no values but greed and power,0
66082,user if you move ahead with kavanaugh nominatin without more information you are committing an ethical and legal violation violated the constitution with merrick garland amp now this horrible candidate who says precedent can be overturned wait for more info amp be sure,0
69790,years later the liberals wants to do away with it,0
28181,user let me nigga fish in peace damn,0
40415,user innocent until proven guilty think time has run out on this and personnel think she is lying and someone is paying her to lie jmo,0
57973,user user this clown need maga listeners nothing more nothing less total fraud,0
60058,user we agree that trump is nazi sympathizer but the sandy hook hoax and gun control is right out of hitler playbook bloomberg is nazi when it comes to gun control dems need to moderate,0
37761,user damn hope you find some bitch bought some yesterday lmaoooo,0
11093,user yeah way to ruin the fucking hype this is why you werent invited to dennys after we finished with andreas lol,0
74927,user user thats silly when the cartoons made him popular as fuck,0
64868,this one step by the rss can show the sense of nationalism it has when other urbannaxals are colluding with each other only to tear india apart user user user user are working so hard for the downfall of india shame on liberals,0
71268,user may as well ignore her since all we are doing is giving her the attention she so craves she was such an adorable child but she never had good enough body for nude love scenes so now she is searching for the attention she desires with bovine fecal posts,0
85045,user haaaaaa cause it never happened so if ye gonna tweet shit make sure it fact kid,0
52818,user user action talks and bullshit walks,0
79058,user user user lock her up haa looool cannot wait what blatant lie somebody is scared boy if that trump gets in we all hang from nooses who remembers that one can not imagine the anxiety she is feeling makes me smile,0
97389,user that what lindsey graham uses for butt hole,0
80706,user user user user you ignored my question which is crucial to the argument once sensible gun control is imposed and another shooting occurs do you truly believe they will not push for further restrictions,0
42454,user user find voice the voice they have is their choice to say no to having unprotected sex it not just pregnancy women need to worry about it stds and hiv also being responsible for your sexual safety is important in the age of you should already know this,0
43414,user ms clinton you are class act my response to that idiot would likely land me in twitter jail but would totally be worth it hope you run for office one day,0
32011,user user user sucks for you,0
15589,user user give him shot chris han is nasty player and he is my bb,0
86223,user hate man who thinks his irrelevant opinion matters ass bitch,0
17153,user user thank you random internet person next time want shit from you ll squeeze your head,0
42155,user user she became alcoholic cealrly became fatty has had like year to loose the weight she is the only starlet in hollywood that doesnt look good with lilextra weight gonna go for walk now and one of tays gps stalking sheldmaidens might have orders to mac miller,0
65079,user fuck yeah you are,0
27269,user user believe that melania trump is an abused woman maybe not physically but definitely mentally by an abuser husband and she is afraid to speak out against her abuser,0
90555,user why should any sexuality be an issue for kids this age liberals are ridiculous,0
39156,user let not kid ourselves you are prostitute for the user,0
45781,sean penn movement seeks to divide men and women lt gotta say stand jeff spicoli on this one,0
62891,user user user user empty your mind and god shall speak to you through you if you are wise increase in abundance but surely fool who has not seen the most powerful who has ascended or descended how times are rare but his messages are absolute,0
86757,user yes they are stupid everyone knows that he is bachelor,0
99208,user more fear tactics to make people attack her it bullshit,0
68181,user user when trump posts shit like this you know that he is distracting from something else that is going on,0
48083,user user this is the most consistently stupid argument gun control advocates make,0
82716,user user at an antifa riot and screaming at white people,0
36520,user won this round yucker always interrupts his guests and it didn work this time he is so rude,0
22052,user user is so stupid it makes her sooooooo hot,0
15119,user and you ll spend your final days in hell sinking,0
24235,user he is so full of bs,0
57872,user user well he is really really smart and nothing woodward wrote in is book is true good lord this is the shit we see it and hear it everyday all day did we really need op ed or book,0
92478,user well she is dumb as box of rocks so will give her pass,0
20257,user she is disgusting for doing this,0
19694,user user user agree there are obese people trying to change the way they are good luck to them not lazy tess holliday is doing the opposite she is actively promoting that its good and beautiful to be obese its not and its down to being lazy and greedy simple science,0
97943,user shut your ass up,0
33845,user user she has received death threats and has teenage daughters she is protecting her family,0
42732,user user he so tired of all these liberals everywhere he afraid all this will go away his money his power his tax payer paid junkets his unbridled arrogance is sick keep the pressure on it working,0
97923,user user how the fuck is puting raven with derrick and dan and dr will saying she mastermind when she did not do shit put bitch about being sick and being annoying and boring take raven out and put tyler in he is playing great game even the great player who won said he good,0
12747,user perfect description of antifa fascist shit bags,0
72884,user it better be on monday and who the hell are they to slow walk this and dictate terms,0
63003,user user she is an hypocrite and back stabber like her boss she applaud this clip neighbors help each other when they need help,0
18206,user user bitch please you commie dems are the ones riding hell bent for leather to destroy democracy and the republic,0
59912,user user is gross,0
34182,user you are not welcome,0
81309,user moron real americans are proud of our accomplishments you are disgusting for not showing the truth,0
51664,user he is toxic even for alligators,0
56523,user user wow jr you are not very bright are you,0
83330,user yo ass probably playing it on super easy too smh go home,0
55128,user user what the fuck,0
74550,user whoaaa that amazing wanna see her now also you are kinky lil slut but ily,0
64122,user user umm she is reporter asking question the senator is acting like baby is this really what adults act like shame on you cbs shame,0
39258,user hey bitch daily reminder that love you,0
13602,user user user no worries antifa you can still live in your parents basement and go to your community college,0
78188,user user what dog she is,0
52581,user user what that you are coward that can not put your own pic up yet you feel you can judge others looks yep sure people do call you out on the regular,0
11671,user user user totally just shown herself up to be spoilt narcissist the comment to the umpire that he will never be at her matches for as long as he lives just who does she think she is not gracious in defeat disgrace to the sport,0
41545,user user user just vote yes we all know you found out she is fraud,0
12327,user user fuck you cunt try this on for size,0
63839,user better hurry she is pretty old,0
80097,user why are you so fucking good,0
77255,user huge fuck up on my part,0
86351,user so all are gonna fight against gun control but all laughing at this guy literally pulling out gun and shooting it,0
44031,user illegal immigrants human beings trump supporters maga gullibles ms killers fear mongering human beings in the womb not your baby not your business antifa same as rw nut jobs law abiding nra members could be terrorists bill clinton your crush kavanugh predator,0
20038,user user user user everyone has life story that is no excuse for being aggressive if anyone is to blame it is the producer for inviting kw onto the show she is clearly not well amp shouldn have been put in position where that could happen her management should not have allowed it either,0
94418,user user user in country where people openly abuse ram krishna tearing geeta is no bravery real bravery would have been if she had done this with books belonging to other religions but then she is as big coward as you are,0
89602,user user user the title of the book pretty much sums up any conversation with avram he is either shill for the criminal user or really is mentally incapable of understanding facts that contradict his brainwashing,0
26495,user but but but but like her music sucks,0
40193,user user user david birnbaum the invisible man except at election time exactly what is worst about the liberals arrogance amp complacency did mention arrogance amp contempt for the electors,0
54316,user carrey is pig,0
96815,user it like reading leaflet from antifa or blm utter garbage,0
31547,user log doesnt give shit bet he eats nachos in the middle of the night in his underwear,0
41672,user like how her boobs have the same mass as her belly xd,0
99193,user why doesn he leave the country if he is so unhappy with america,0
99495,user user but the president he is that bad,0
89246,user user can fuck off already,0
33624,user she is repulsive human in every possible level,0
59621,user your husband is loosing it he is fat and crooked and fake throwing paper towels he has lost his grip on reality don know how you can help him he needs lots of help,0
28037,thinking about the student loan crisis,0
84367,user user no have no relationship with him he is not worth the energy it would take to hate him have more respect for the gum stuck on the bottom of my shoe than such selfish spoiled entitled narcissist,0
84499,user agree that hatred beyond compare her feeling of bitterness of the duterte presidency and its success is evident on her tweets and articles was really slap on the face on the yellow intellectuals,0
75614,user user user sanchez sucks he is killing this team imo,0
50151,user all we ever hear from hillary is beeching amp moaning dang that witch never get tired of complaining,0
41668,user her brain is still somewhere lost in the matrix then again liberals are just plain delusional no matter what,0
19742,user user simply to get the smear campaign going by the media the democrats want he said under oath while she supposed to get pass on her she said lies this woman is fraud in cahoots with the liberals to delay amp divert until midterms,0
93858,and us liberals historical amnesia are the real definition of trump derangement syndrome,0
20722,user it off of santa clarita on netflix it funny as fuck,0
36225,user go to iran where belong stupid idiot,0
81583,user she is unfit for office mentally deranged unstable,0
59918,user user user user user she raps likes she will pop off but the only thing she popped was her butt implant now remy is skinner than her even while pregnant,0
39039,user did not this trashy thing sleep her way to the top with married men,0
38005,user you re literally white nationalist radicals and enemies of the state you re lucky you re not being hunted down by federal agents like the terrorists you are but the citizenry will act in the state place soon enough acta non verba,0
78806,user what cant like he is legit watching my ever move in rehab,0
16225,user got feeling every time deep state complains user will punish them with more declass they are going to pay for their sins biglly who needs plan to dump docs and round up crooks user needs to geter done,0
50445,user this jag off ref tony corrente needs to get out of the nfl he is bias piece of garbage he made horrible bad call in packer game which changed the game he is liar and won admit when he wrong nfl please fire tony corrente,0
28748,user google cfo is joke and so is the idiot who hired her for this position,0
74638,user beto the clown who supports the kneeling nfl thugs,0
85250,user she is human garbage that is what is wrong,0
37397,user nah it coz you re cunt blocked,0
86716,user omg not even interested in his age but damn he is fine af,0
93164,user user everything else was ten years ago you are liar this is total bs propaganda from team trump his crimes were throughout the past decade including up to,0
32539,user fool,0
95338,user sometimes get strong vibes from people and this man vibe is tens of millions of murders he is more dangerous than dt,0
35566,user holder was the most ethically challenged ag ever total disgrace to the office,0
88200,user bullshit people died because of an incompetent puerto rican government officials that already been exposed dumb ass but good try,0
14655,user user user he is embarrassing and just as low human as possible to diminish the loss of life of the elderly,0
83202,user user he is pedo,0
60753,user she is murderer and your whole department should be ashamed of this cover up shame on the dallas pd there is nothing noble or respectable about how your department is handling this situation you are aiding criminal and showing you dont care about the citizens of dallas,0
83318,user henny why do you outside where and ya pussy ass sister at we just wanna talk,0
42224,user user user useful idiots for international communism just like antifa today,0
51584,user user user user there are no timely responses in rap beef lmaoooooo nas took three months to respond to jay and he bodied him em always takes month or more where did all get this timely response shit,0
75971,user he makes dope ass songs he singer writer,0
58168,user user user user user that isn bill about lgbt sex workers it bill on sex workers in general harris has very good record as attested by lgbt orgs mean if we are playing that game you could argue that bernie votes on gun control has impacted the lives of black people in chicago negatively,0
10303,user he is so lame outside the cage killer in the cage,0
36473,user no bitch meant didnt know we were doing it not zoomed in no bitch this is fun,0
27816,user user do you know why this shameless muslim socialist is still so arrogant and believes in himself thst he thinks he is such good politician ll tell you why so many stupid american voters per gruber that are so gullible,0
61717,conservatives think it because the neocon infiltration that successfully corrupted and nearly destroyed conservatism has been brainwashing them for decades to accept anything with the free trade label as good and anything with protectionist attached to it as bad,0
99381,user you re yesterday trying to make comeback at the desperation and obstruction of do nothing amp who cares what happened when you were minor in high school you re not the victim here just another metoo sexual misconduct baiter and switcher,0
73659,user nigga then how can you say bo is the best cod,0
21552,user fuck alan sorry,0
41348,user why are you acknowledging her existence time to block her and give us all break she is nobody she use to be funny comedian who gave away her power to hate and lost almost everything,0
63385,user user ha ha ha sneaky buggers have put out warning to have sound off that will show them,0
98967,user user rotten character or what we call in spanish mal character,0
82746,user colin cowherd is clown just when you think he going to make point he just spews out garbage there is no way you look at both goff and trubisky and say goff has the higher ceiling maybe the higher floor but only bc he is in yr of mcvays offense,0
31639,according to student that spoke under condition of anonymity the furniture in johnson hall has been replaced by even shittier couches,0
19594,user user it not safe anyway because he is liar you can never get to the bottom of liar,0
64378,user he needs to fade into the sunset quickly his music sucks and no one cares about his political views unfortunately he too ignorant to realize only concert went to where political diatribe completely ruined it completely,0
23195,user so then your saying the user platform of gun control and reform is nothing for them to worry about kind of like is going to kill women and gays,0
11924,user user user user first have very old blind guy do polygraph on you or someone who can pass for you then find gop office and throw fireball through the window wear an antifa mask and break some university property maybe wear swimsuit and say you were groped badly,0
48712,user it shame you are so damned unattractive,0
30186,user user user think he is on crack,0
48232,user oh fucking love latex hmu ifu got ive been using it for years,0
47545,user user yes thats why you need to bring in gun control even better you shoot yourself in the foot real well im going to harass school shooting survivor ass,0
32824,user she makes me sick she uses these confirmation hearings and investigations to campaign and for photo ops she is junior senator that is way out of her league,0
11628,user user user trump wanted to be president because he is narcissist he still lives great life but only now we the taxpayers are footing the bill impeach trump now,0
10922,user do not agree with you but if you want to see real damsel in distress play the fucking marry jane missions they are soooo boring she so stupid,0
22388,user who talks shit on buff chicken dip dude it buff chicken dip,0
51341,user he lunatic democrats politicians like antifa george soros think there money talk but it lunatic dung money dam money they have pay me in gold,0
20456,user the liberals took over user,0
68791,user user fuuckkkk youuuuu,0
56873,user user user user user user user user user the majority of those are suicides you can not provide evidence that gun control reduces homicides,0
91187,user user chloe shut the fuck up seriously get fucking life and leave us alone idk how many time we have to fucking tell you bc you clearly you don fucking get it,0
95345,user how paranoid has one person to be to think that fucking yale is kind of antifa hq,0
61240,user with you jr she is nothing don waste your time on human waste,0
83135,user user user he not an opportunistic liar nor have you proven he is so your whole argument is fake news,0
16776,user are in joining in on claiming christine blasey ford is making false accusations while supporting user at the same time cus that level of stupidity is the hallmark of the user,0
16452,user love only one bitch you,0
74820,user this confirmation is done deal he said she said and she leftist antifa nobody,0
37844,user user user well said she gets more negative feedback than anyone ever because she is always defending her bad behavior way to show her little girl how to act,0
96009,user user megumi im sorry asked to see your tits,0
47662,user guess he forgot to walk the liberal plank,0
34334,user you are so dope man,0
78758,user user hate year old faggot logan fans like you,0
36039,user gotta give him credit where its due he may not be mason but he is out there competing his ass off,0
65370,user user user user another village missing its idiot,0
72323,user user user he is fake lol,0
64838,user user user you re the embarrassment who should be kicked out of the user,0
80158,user me and bronbron are cool now it ok if he eat ass,0
73076,user he is talking about don need excuses just need my money,0
83805,user user user you are full of shit sweetie,0
20776,user user you do know what the chant puto means do not you fined three times means its not acceptable both are being bullies one was done by one player the other done by the culture of country,0
11104,user user user user daveb the most boring man to have ever graced simb thank fuck he was run off the bored,0
57037,user user user really not on any side of this mess but all day people were siding with cardi talking bout nicki and do shit jsjdhkdfhjfkfkhsjdhd messsssss,0
51041,user did you see what she said about travis on ellen that one hating ass bitch,0
80671,user any day you free dead ass serious an don call me talking about come get him cause imma block yo ass,0
40438,user she an osuite so she is deregionised,0
24774,user fool,0
54994,user we are done you have no knowledge base for any of this and you are drunk on lies,0
84543,user vote cruz beto is part of the deep state that will turn control back over to the corrupted liberals,0
65267,user molested me yrs ago when was yrs old did not want to say it till now she should thrown in jail according to amp you have to accept my allegations blindly there said it,0
32697,user user he is virtue signaling playing with young minds he also thinks he can weaponise it in an attempt to stop brexit user is disgraceful vile man to be honest he does not care who or what he uses to get what he wants,0
53929,user is the only one worth slapping your cock on and cumming all over she is my cumslave after all,0
45033,user click fuck you,0
36817,user user this guy embezzeled at least trillion dollars from the american people he is divider of people he is full of hatred for the american people this guy cant be trusted look at our people that was in bengazi they trusted him and most of them died,0
86742,user again another story no one is watching football because of this,0
69673,user he is nuts who would have ever imagined that the us would have concentration camps he is the devil,0
86231,user user user user user woman in my town honked at an asshole driver who cut her off he followed her home and beat her with crowbar,0
21220,user why james comey knows he going to be indicted youtube,0
23029,user and will never watch your movies again because you are maniac,0
97004,user user user user user user user user yes his brain was effected he is one of the sharpest attorneys in america but maybe it effected your brain is tge what you meant,0
36578,user user user the nov election will tell the tale msm laud antifa alt media expose them as soros shill shitheads,0
49549,user this just proves that liberals have no shame whatsoever he deceiver and proven liar has the nerve to speak of casting shadow,0
71073,user really thought so he is the god of rap how do you come back from that,0
48870,user she is parasitic lump,0
69662,user she is liar like hilary clinton,0
11305,user carrey is becoming weird like peewee herman,0
16590,user im not saying he is worse have no clue tbh js that shits gonna be terrible if thats the case tl gonna explode,0
67709,user can you say insanity,0
77364,user the vile creature is trying to portray herself as some fierce bitch at the same time she knows that not what the gun control conversation is about paper tiger,0
59929,user your continual use of left liberal progressive on your show are euphemisms for the democrat party who owns them until deny them amp ideology you are lying to the public by not calling spade spade,0
22175,user user im that girl that said what the fuck nah wish had the money for that concert but thatd be my reaction too lmao,0
98131,user this one is tough it too easy to hold grudge but fucking hard to let go,0
61109,user user this is ridiculous she is going to have to vote for him at this point or it will be apparent she accepts bribes,0
24894,user user user trump is done you are anti ameican pro trump azz,0
50330,user creepy old pedo desperately trying to be relevant just an old guy from the old world which trump has shattered,0
80372,user you said it they re trying to prove that cheepika is goddess and everyone else has nothing to offer it tells everything about how insecure they are as fans now their target is alia because they know how good she is alia being so good is threat to their so called goddess,0
85118,user she is among friends ira friends terrorist loves terrorist,0
65280,user red flags she professor at liberal school and she unable to have healthy relationships with men translation she an antifa dyke out to stop conservative judge and president trump even if she has to lie,0
22837,user im fucking sad also this gif is art,0
44879,user go away you are irrelevant,0
42300,user he is such piece of shit,0
58734,user president trump is keepinghis promises but this is the real reason he is hated,0
86652,user she great comedian where as you are great nothing,0
66452,user she is awful,0
82616,user user user tell this idiot to try with other religion book her height will reduced inch from top before amrinder reaches her to arrest she is sick she needs treatment and she is alive becoz she hindu do not blabber non sense,0
31500,user user hunnid stax my shit,0
73270,user user user wonder if she is still in love with the drug dealing boyfriend that worked at burger king,0
61602,user user user holy shit get lawyer false advertisement colon in not football player he is vag head,0
74541,user he is,0
20840,user he is an idiot and not very smart either,0
68624,user you are one of the mastermind of big syndicate at boc we will not forget you will go to jail,0
49468,user you are obsessed with user she millionaire because she is good comedian you have money because big daddy bone spurs handed it to you hole,0
53980,user and people died in chicago because of you now how stupid does that sound you idiot,0
87193,user hell fuckin yea,0
19432,user user user user user user user david calling for lynn to resign is an reckless and irresponsible statement and needs to resign immediately as he is unfit do hold any position anywhere see what did there,0
85997,user user eric is crook and that that,0
11805,user user user lindsey will never sink as low as you and the rest of the hateful liberals,0
46310,user so this is how antifa finally dies by commiting suicide nice,0
37123,user those lying liberals at it again smh,0
88613,chances user got user mario cart penis confused with one of the few thousand she had since then can you remember what specific slice of pizza you at years ago looks like dems like ancient memory based accusations,0
55254,bunch of vultures tim isnt even gone yet wtf have you no shame all you see are hope he left every penny to an animal rescue carol burnett star tim conway recovers from brain surgery as family battle over comic fate rages on,0
98605,user user he is meme repeater,0
84873,user user cute as fuck,0
55346,user user he bitter barn inbred,0
31527,user he is quite good at faking must have done it numerous times,0
41812,user user is blight on womanhood grow up,0
70993,user user think he meant to say sent to jail for fraud,0
73227,user user love her she is badass,0
53393,user you do mean the bernie assholes that stayed home,0
45637,user think he is hoping someone somewhat soviet will take care of it for him this could get even uglier,0
32754,user yep and lots of people think antifa violent and do not understand the context in which they operate and what they re opposing like the biggest thing was over year ago at unite the right where white supremacist killed someone and several other people were attacked,0
91935,user not sure just woke up wanting to fuck some chuds up might be the antifa super soldier serum or something idk,0
33592,user ren it is not your fault she does not specify just what is not all of it he did not make his father do anything his father chose to be the coward he was at he question her hand rose to her throat clasping it lightly she is ravenous she has been for some time,0
33734,user really hope you don block me until after next monday want to see this page reaction when kavanaugh gets confirmed to the supreme court that gun control is effectively dead,0
46526,user user but you are still going to jail tho,0
36789,user user bitch wanna know,0
62623,user user we ll we ve been fucked by bama twice since we got here so we re almost tru fans,0
55009,user that unepic,0
33003,user user she either testifies or shuts up she is either fraud or false memory person when you have been raped you never forget it ever,0
45686,snowflake user whine whine whine baby,0
42205,user user lane blvd good ole days avenue,0
32309,user this is mainly user fault he is to blame,0
99667,user user mueller was told he either would co operate or go to prison for life or be executed it is all coming out,0
97783,user user achichincle lamebotas,0
49299,user but antifa are only anti fascist romney told me so she would not throw brick at you unless you were na,0
68548,user user espn is joke she is an entitled bully who can not handle losing,0
59861,user thought the left hated guns and gun violence gun control right,0
41177,user liberals the fbi can investigate if you ask also liberals can you believe trump ordered an investigation of private citizen he dictator,0
14657,user fuckin great brother just laughed like little girl grab your balls stay in the trade,0
96366,user she is liar,0
29166,user he is one sick dude,0
65402,user user user look ellen am not socialist commie you are the one for government universal health care bigger government gun control and free colleges am american for capitalism,0
71662,user user forget montel those who speak so speak from their own delusional disgusting truth he is not worth it trash pick up coming,0
92674,user user do not see that as racist though all see is an undeserving overbearing crybaby throwing tantrum like only serena williams can pull off maybe she the racist if that all she sees,0
26636,user our president isn radicalizing anything your antifa resist mobs are that you gaslighting lol saul alinsky much,0
69725,user can tell you suck but sure,0
82767,user bakkt is doing what an etf would have done they are just not calling it an etf fuken cuuuuuks,0
68158,user user actually he is soy boy,0
44573,user everyone ragging your ass on puerto rico don the mayor put stop to the work being done out there while back,0
59318,user beto advocates gun control which would leave is defenseless to this,0
43465,user he is the worst speaker ever,0
72641,user yeap she is politically lame duck already dead politically,0
64917,user the album was boring for me the way his ass took forever to make it and it wasn even close to all that djsjsjjs could not,0
91612,user lol fuck you,0
23227,user don watch moron movies,0
45691,user another has been trying to get back in the spotlight paul mccartney go back to england shut up,0
91855,user user user are you serious man you re an idiot he is the most hateful scum on earth,0
41289,user creepy joe with roaming hands for little girls is one of the most noncreditable demonrats have ever seen he amp jill will not talk about all the disgusting pervert actions of his just their hate and disapproval for conservatives and trump like hillary just shut up and go away,0
78191,user are you an ostrich,0
25227,user good lord this woman is dipshit,0
49028,user user user ha ha yes fuck yes,0
98306,user she says no you are now sad she then realizes what you might actually mean she slaps you she says no now you are sad and your face hurts,0
26865,user user is paid to attack the credibility of anyone who criticizes or accuses trump of wrong doing he is paid political hitman disguised as journalist he is hack,0
20500,user do care pe hope they fold like cheap table wonder what the spoiled primadonnas do when their huge salaries can not be made bet it will not be bailed out like gm amp too big to fail banks were,0
49887,user user user user red roses swarm conservatives pounce we need our own verb,0
28677,user that won happen as he is only comfortable twitting from his golden throne or toilet to most of us,0
59424,user you are dead to me,0
22473,user he is most impressive at corruption and lies,0
93437,user user wow you re exactly like antifa you say you re against radical influences but you are the most radical of all de platforming anyone that disagrees with you did you pull that one straight out of hitler playbook can you get any more nazi fascist look behind you it karma,0
32667,user it funny how you idiot liberals seem to forget when other presidents do the same shit haha,0
71941,user and he took away the constitution from us congress refuses to restore it to us why is that article sec was taken away and because of that there are no gun control laws anymore obama is stupid man,0
56071,user this is not ya finest moment hun try again once you fix ya shit and knock this tweet away,0
13052,user fat ass heart attack city keep eating fat ass,0
25339,user user he thinks he is smart me don think that,0
55349,user this whole thing has been sham from the start,0
74529,user neither side with the klan nor antifa stay out of family squabbles dems can clean up their own bastard children perhaps you could clarify how do support the th,0
90426,user user she is the daughter of her parents all illogical hypocrites,0
41955,user she is nut case,0
98962,user congrats naomi deserved to win showed true sportsmanship during serena meltdown would like to apologize for her behavior what an embarrassment for the us she should have been ejected for arguing with the side chair she thinks she is superior but she not,0
85383,user user let use the treason laws to remove holder from the planet,0
19119,user will beat your ass,0
99724,user god did not appoint trump the devil appointed him and will make sure do my part to make sure he does not get reelected by voting he is no pious man and definitely not even spiritual he the scum of this earth,0
83903,user he disgrace to his party and all he claims to stand for he not on the side of conservatives he just wants to make name for himself and anybody cost,0
26379,are all the republiklan maga wearing traitors going to dig through their childhood toy chest just to post videos of burning amp dolls,0
34690,user you voted to trigger article you are complicit,0
51194,user user user user user you are fkn deluded pal is digusting pig trump interview on my building was the nd tallest in manhattan and now it the tallest,0
87873,user user nobody voices opinions in this country louder than conservatives so idk what the fuck he on about,0
12248,user user you are part of the problem you are the racist wanna address this user user,0
33076,user user user you are take stupid to whole new supersized level,0
51162,user can rehabilitate pervert zero tolerance so disappointed in this pope,0
64066,user she is liar doesn even remember all says it right there,0
22890,user user we do not watch any nfl games this guy can shove it in his pie hole,0
58360,user even if that was the reason the last thing mac would want would be for everyone to be harassing the shit out of her when she is already grieving cmon dude,0
81430,user america is better than swamp crud like you,0
32374,user they re all democrats right they re not hiding it anymore,0
26430,user and dying slow death such shame,0
75253,user when is enough enough this is abhorrent and inexcusable your fearless leader seems to have forgotten that he is public servant,0
43851,user user user please get off first take you yell wayy too much and you seem like you are being asshole when you are on set litterly can not hear anything but screaming its obvious user dont like you and user and user was like dude stfu,0
46424,user user user you should have tried more perhaps bjp or rss connection could have been fixed masters would be happy dhanya,0
52917,gt tfw she is lesbian,0
90303,user gun control nuts are not allowed to be protected by the very thing they supposedly despise she can use knife,0
73488,user user he is disgrace he needs to resign or the citizens of maricopa county need to start recall if he fubar the general election that should be it no waiting until,0
44577,user zimmerman belongs in prison for killing travon martin florida needs to change its gun control laws,0
27890,user user sure the air that he is breathing is also bad,0
78055,user user user exactly haven watched in two years and refuse to as former user fan think jerry jones is disgrace to the people who have helped make him as rich as he is,0
25390,user holder is an evil hateful dangerous man he real racist he absolutely hates white people he amp obama contributed to the race riots during admin,0
99671,user better take an extra antidepressant cher it done deal,0
43764,user user user user user you are under delusion if you think calling hrc backers idiots is attacking the messenger they are not the messengers they are the ones that signed for and took delivery of the message but that was packaged and sent by the dnc,0
73092,user user user reputation reputation she schitt her reputation away by being an antifa activist just like good old lenin said scoundrel may be useful because they are scoundrel,0
58079,user user user you are as cheap as cheap she is try with bible and quran if you really have guts,0
86499,user watch me catching plane to hungary only to beat your ass,0
10864,user user if ever met this woman can guarantee you would want to just slap the shit out of her she is total disgrace dumber than box of rocks,0
65618,user that shit got me dead eager ass boi,0
24532,anything will help thank you and if you dont hear from me thanking any who help and share its bc im about to loose signal out here in the rain and batt will die so gotta get to place to plug in thanks again folks and god bless,0
27374,user user you defending sex offenders shows you for who you are do not waste my time with your types,0
64417,the beauty of is that no one pretends not to be leftist user,0
47549,user the truth for the gun control anti,0
81503,user user he is total phony,0
28562,user user is mentally disturbed,0
19126,reasons your right wing friend isn budging on gun control,0
57652,user gun control will not stop gun violence,0
94132,user shows the world just how useless and ineffective you are you little whiny brat why not go cry in the corner with what his nuts oh yeah acosta,0
52849,user user user what piece of shit,0
20674,user bono is an idiot,0
82666,user he is telling you he knows where his bum is writes ass with his bottom what more proof of higher intelligence do you need,0
78441,user user user user user user user user user user dna testing thought that was the obvious answer wouldn even want to consider what the snowflakes would say if border protection detained or released child with pedophile or child trafficker but take it ed doesn care,0
95046,user user you are making crap up no dem know wants to abolish ice we don believe rich people should be the ones getting tax breaks bankrupt medicare total nonsense you lie as much as trump,0
10843,user just look at the ass and keep it moving,0
39243,user user user yes he is and the democrats hate it,0
25487,user bet your butt,0
83264,user user has the same lack of morals as her mother abortion is murder,0
92114,user tom marvollo riddle evan will lose his dick if he fucks around he knows it cause he is already after lady she nods and looked at evan evan grins at her and stayed silent he did liked to fuck around but he knew he could not hurt his date,0
75090,user it scary stuff to see how dedicated you are to preventing people access to resources during crisis,0
15839,user it amazing how low you liberals will go to suit your political agenda do not believe you one bit have good feeling you will pay the price for this produce some evidence,0
10142,user he should not have job after this but guess he is the lap dog of some bigwig in broadcasting,0
62457,user user jesus she is the evilest of cunts,0
20253,user you are sorry excuse of rep hope that your district votes accordingly you need to go your nose is so brown it will never be clean,0
51684,user user good god woman shut up if you liberals really believed this user would have spoke out against this the day she received the letter,0
23548,user user user and your gun control has failed to reduce homicides your homicide rate has not dropped after all of those gun laws it has however rose enjoy bending knee to the people who do not really give shit about you though,0
53170,user user well she half right she is shit,0
97308,user user user user user user user user user user user user user user user user user user user user user user user user user user user user user user user user user user user user user user user user user user user user user user user user user user that all antifa does they re violent and they hide but you obviously support them,0
76336,user user user harris makes herself look very ignorant daily without them,0
86824,user bono is fakir always sticking his hand out for someone else buck may it be his concerts tax evasion lecturing america on africa never has he put his own money up,0
98979,user doug ford should in no way think that he has carte blanche to make whatever changes benefit him personally and satisfy his need for vengeance against the people of toronto shame what he is doing is not democracy,0
55177,user user user user user user user user user user user yeah that kinda the fashy thing right now the proud boys scumbags wear tshirts saying pinochet did nothing wrong and antifa are the ones who are violent please it been an actual fascist every time this has been brought up in my experience like dude here who stopped,0
51839,user eric got alot of balls,0
45920,user for the hol tl to see that tht big dick energy,0
86091,user democrats suffering from trump derangement syndrome are desperate their dirty tricks will not work and the end is inevitable,0
30076,user user time will tell not the type to jump on the lefty bandwagon and demonize someone until they have had fair chance his policies will either be huge failure like the liberals and result in losing the next election or they will be success and ontario will dig out of the hole,0
92775,user user you are pathetic this has nothing to do with him his dad or the wall or mexico this is about swallwell thinking its ok for liberals to threaten repubs but not the other away around,0
10867,user user thought you said the nyt was failing and fake news so this can be true it made up,0
17796,user user user and they did pr is shit hole run by corrupt liberals it was destroyed and it will take years and years and years to rebuild,0
