id,text,target
11881,anarchists are left wing extremists they stand with antifa,1
15892,you are hilarious you keep defending that woman have watched her for over years and she is liar and hypocrite and an obstructionist like my crumbs she needs people like you to support her though,1
45132,triggers the conservatives,0
69022,ur fucken fake fucken prize,1
85653,and ll never watch another movie with him in it,0
27911,better decision by the students would be to go to community college at fraction of the cost and actually learn something worthwhile over priced courses like this are an absolute waste of money how many articles have been written lately on amount of student debt,0
44774,we bout to start stepping out lol ain doing another winter with no boo bro shit cold literally,1
78932,looking at her lawyer bet she is really into it already,0
51008,whats your story on gun control,0
42336,why don we pray for better gun control laws first,0
60195,thats good thing let just hope your gal frend has lawyer coz she is about to do some make over for yoll,0
76038,if kerry clown is actually doing it and admits he is and it crime throw his ass in jail he should be arrested right,1
89959,democrats are sick back off amp let our president trump continue to help all americans,1
41933,politico reached out to the women only stood by him that gotta break it down for,0
95056,cannibals liberal style,0
73813,as recent visitor to ireland suggest he doesn go he is not liked there any more than he is liked in america,0
82955,what do expect from vile violent lying disgusting liberals,1
27350,what crap she is total publicity seeker since when tearing apart the bhagwad gita is symbol of changing india and why bhagwad gita if have guts show here tearing apart kuran and bible too,1
20434,you are indeed an ewu so will not trade words with you anumanu,1
87918,guarantee the threats she is receiving are soros generated republicans don pull antifa like tantrums like dems do that is if she is really receiving any at all,0
14741,yes you are,0
22492,you niggas spend on us and we get used to it hate to admit it but half the things my boyfriend does for me can do for myself,1
55788,if you are asking if got past college that would be yes lol,0
79242,but the orange preferred to send the hospital boat away and now she is standing empty it could have saved many people fuck,1
28434,am free speech absolutist and do not care what offends you you do not have to talk to me why do you imagine the world is supposed to be unoffensive do you carry this forward with other liberals and chastise them for saying things that offend christians,0
78539,worst takes ever blatantly racist cartoon and your attempt at defense,1
22534,you are right black so thanks,0
12593,we seem to have less shootings that you guys apparently you need more gun control laws,0
25380,hollywood anti first amendment antifa they ll obviously shut you down if you re not part of their cult,0
85257,politicians talk about racism islamophobia homophobia rape drug abuse etc etc do you not understand how fucking sick it is to ask jess if she discussed with her children that complete strangers hate mummy hope for your own sake that you are unwell,1
31898,and the war on terror israel history of false flag operations against the and are the zionists weapon of choice highly effective getting public to back their agenda,0
84012,james hums in approval and pulls back allowing her to help him out of his shirt letting it fall to the floor as his hand is brushing along her skin you are beautiful baby such an angel,0
49334,it funny that comment is illogical walkaway is so easy is great is already happenin make earth great again,0
76044,after all the shit dez was talking about jerry and the cowboys he is fucking clown ass dude if he go back,1
42278,are encouraged by when you solve the issue of transparency in cross border you are on the way to solve other challenges being faced by the industry,0
94479,can you tell cal said how are you just wanna know how he is doing,0
90356,look at that face would someone please tell me why it seems soooo many liberals look sooo pissed off all the time are they constipated mix in some fiber,0
71789,she is your sister,0
57826,what do you expect from man that claims he is the christ vicariously he liar and the leader of liar serving his father the author of all lies,1
75269,glad we have our priorities in order re gun control,0
14276,conservatives celebrate as their third choice for opposition leader uses the word failure for the one millionth time,0
80961,thanks for the kind words we re so glad to hear that you are loving the mattress,0
94232,not the point although it is convenient excuse for conservatives to assume if ones against trump then tbey ate for for clinton which is just asinine,1
25601,sure do miss you sir ran hrc lakeland office and tried to get you your old house back we were all devastated that night we worked harder than any realtor you ever had for nothing but love now fighting gun control our parkland kids hope lives,0
24229,resign you re an idiot,1
16311,man can we hang out you are hilarious,0
58891,already pacing you side by side sir think she woke up after the election thinking she could now retire only to be the second biggest loser she is holding off for hope in the mid terms and will quit once that one vaporizes like fart in hurricane,1
48748,she is correct about one thing the truth does always win,0
10665,weak argument considering gop congressmen were shot at baseball practice people wearing maga hats are routinely attacked antifa mobs commit violent acts wearing masks etc,1
92666,did you hurt yourself jumping to that conclusion if you want biblical scholarship worth having read bart ehrman if you want ignorant schlock well you are already here,0
56187,the pot calling the kettle black most disisive amp dirty political party right now is the one you are running for you use the words more perfect union yet your party shows its bigotry amp hatred towards conservatives republicans amp all who have different opinion,0
92109,yrs connected on facebook kathy you are soooo lucky not really am blessed to have you as friend,0
70678,thought share boob picture too,0
69551,you know we will bitch stop talking like that we gotta paper to get nigga,1
66060,you are child don even talk to me lmao,0
59138,lie detector test no such thing if you mean polygraph it does not detect lies or truths yes kavanaugh should ask for an fbi investigation into dr fords history,0
62980,like liberals,0
42118,is she pushing and and are buying it she was born in brooklyn to parent whom are and proves that leopard can not change it spots,1
46214,all one and five dollar bills,0
16142,your bizarre spin attempts fail because no one trusts one sided zealots anymore the spell is broken we the people do not need people like you and your sick idea cater to the loony left like your modern brown shirts antifa leave normal people alone,1
56503,holder should be removed with set of tongs and some disinfectant,1
20222,touch but wait till he flashes the white supremacist sign letting his sound crew know he can hear himself in his ear piece heads will roll,1
29304,felons are unless those freaks have changed that sick of them registering convicts to vote the exact people who do not want us to have guns amp will vote gun control every time,0
80756,apparently you do not stare decisis and case law play significant role in court rulings amp decisions this is the reason staunch conservatives got upset about his stance and were hoping for an amy barret nomination,0
99022,except it not government entitlement program for somebody who claims to troll liberals with facts and logic you sure are using lot of hyperbole and an appeal to emotion there,0
28051,exactly we can take the theatre,0
69799,disgusting this is just more proof that property and home ownership is myth if you do not pay the taxes rent you are thrown off your land you need permission to build on your land,0
99905,yep that what we liberals call consensual sex you should try that some time,0
43730,ain got no chill for bro stay the fuck away from me,0
86758,looks like he is urinating in the water,1
88151,not progressive at all article ii section of the constitution says he is citizen and years as resident of texas says he can say all,0
99668,boy go donate to trump he looking for more gop suckers like you to cover up his porn stars shhh do not let his wife know either,1
33001,it probably better to have an next to my name than pink pussy hat on my head,0
92129,liberal dictionary illegal immigrants dreamers trump supporters deplorable ms killers human beings human beings in the womb not human beings antifa protestors law abiding nra members terrorists bill clinton feminist brett kavanaugh predator,1
78209,not smearing canadian conservatives reread my first tweet and tell me again that wrong,0
11428,here she is gotten real big,0
89988,trump call them very find people so lets talk about groups like antifa and black life matter people that has form to fight hate groups all would like to apply some type of moral equivalency to hate groups and them just like ice was form to stop illegal immigrants we luv them,1
73829,scary movies are terrible get jumpy and end up crying when something pops up she did not mind going out if that is what he wants to do she is completely okay with it maybe night out would be good for them am pro ice cream eater used to eat it daily,0
52183,what happened to flash hope he is healthy,0
82747,know your busy with this but no individual letters in of major changes to due to legislation amp time on top,0
28169,maybe because you ve provided play form for hate groups with no criticism or criticism lite while bashing antifa with zero analysis,1
10008,because they have corrupt liberal government that steals from the people liberals at work,1
34128,internet sucks sometime,1
18379,new emergency hotline what down the road days ago signs second state of emergency executive order social media censorship down the road,0
36326,yeah but xenoblade sucks,1
68937,because they don exist,0
94598,commissions are still available please dm if you are interested,0
15411,okay,0
83212,back then antifa was called the kkk they were known muscle of the democratic party,0
50134,don like anything saying re part of the problem amp not part of the solution,0
79096,you are strong girl do not listen to the trash talk they do not know anything you just go and tell the truth that all that matters,0
10009,did you attend governor abbott meetings on solving gun problems in school guess not did there were excellent discussions on using guns to protect amp defend what your point you stand for gun control amp of real texans will not have their guns taken away,1
95677,she is almost,0
65110,you lied you don know about the mulford act,1
45234,am an ass or is it kinda weird char wore shirt to wrestle the lesbian joking but not really,1
88014,yes if only antifa would leave the poor nazis alone is statement for the ages,0
74608,haha doubt that,0
60091,cuz liberals are sick of cnn,1
53713,low and the poontang clan aka fucking donald trump,0
77914,hollywood drone,0
51093,abi you are right,0
59773,screams own ass im not gay you are,1
83460,do you have any film of antifa,0
56224,you re on twitter so you have the internet here condensed basic history,0
67259,us conservatives hope he does,0
81691,yes was correct in saying bye bye forever,0
50586,boycott the anti american nfl football ain all that anyway,0
11680,got dig bick you that read wrong you read that wrong too you checked you smiled you are wondering why you re still this reading this you saw that mistake right on but did you see that skipped you checked seconds you will not get back,0
19256,hah makes me think of my cat back at home lt mighty hunter that she is,0
16346,loathe,0
74389,why would that matter to bug seems that you are having some kind of mental attack or something maybe you should ask for help,0
12084,over years worth of background checks under different presidents and this one slipped through,1
94740,exactly but they ll never put him on tv,0
75646,she said she is half eastern orthodox so dunno an opportunity to educate myself,0
69213,did someone just say maga,0
60626,can help him with ur vietnam expirrence,0
55030,week watch nike stock plummet the liberals can not keep nike afloat macy still has not rebounded,0
73745,knew it was lie can see you laughing to yourself as you was writing it you are way too engrossed in thames yourself that you will be playing it right up until beta comes out,0
21864,please provide links to huge budget deficits while you are looking tell us why harpers deficits were good but you take issue with pmjt lower deficits take your time no hurry,0
17209,hope she is ok,0
30631,there were fine people on both sides there were charlottesville historians looking to preserve the statues affiliation with the white supremacists there were also honest protesters not associated with antifa who wanted to see the statues removed good grief,0
56532,shid right with ya,0
51960,he is speaking against himself,0
89906,hope they re brushed up on their very large negative numbers,1
38707,great sis,0
42257,read ur bio and now feel like owe me at least for putting me through that,0
98731,after the twitter purge was over and black nba twitter changed their accounts back from maga white folk,1
25970,he should bash trump and that will change liberals hate trump more than pedophiles,1
26008,don they have strong gun control in chicago so nobody should be getting shot oh that right only law abiding citizens are being shot because criminals don understand they can have guns gun control is not about controlling guns it about controlling citizens,0
24444,you are not going to get it grow up,0
95822,there no hope for you and jerry unbelievable how close minded you are,0
90589,hopefully he is gone soon we have glorious beings for you to meet,0
82108,he doesn know if he should slam manifort or suck up to him he doesn know if he should worry about junior and kushner or not he is mad as hell but knows that he can just fire mueller so he is busy puking in the bathroom now that he understands that asset seizure is thing,1
67504,god help us all,0
83469,it quite apparent she abhorres the constitution stupid woman she thinks she is so much better than anyone else,1
22260,do you like love louis farrakhan because he is racist or an anti semite which one,1
66234,get it the socialist is not at fault for dressing above her constituents but she wanted to look as wealthy as she is she grew up rich,0
90679,ever supporting strict gun control,1
70307,eric should be in prison,0
30804,feel free to use it because unlike your ilk we do not scream or use dramatic phrases like you are denying my right to exist wahh women like us can take your silliness without crying knock yourself out,1
61216,the list in the conservatives would be never ending,0
82954,my husband he is also my first reader always,0
91156,he needs to be placed naked in the stocks in stockholm while the swedish people sik heil his backside,1
34005,amy barrett come on down the next contestant on the and the liberals start looking boyfriends she tried rape,0
71524,you don get it it all women don like to come forward because of men like you when they finally do come forward men like you either slut shame them or call them liars men like you are shy lot of victims remain silent,1
40159,liberals hear the sucking sound of the swamp,0
91223,she is really good for him and told him how he needed to straighten up like her and like them together sometimes you just need someone who calls you out on your sh so you can become better person,0
13314,think you are naive in the extreme the ata works with the ndp,0
54036,ll be running for the selection need to wait few more weeks for that,0
31141,shit sad,1
80777,destroy america is more the chant from all democrats including hillary,1
55192,can plz get follow cause love you so much and was the first person to like ur vid,0
66813,ammunition is in many states easier to buy than cold medicine california tries new tack on gun violence bullet control,0
30895,she is darling,0
42423,you are as nasty as he is,1
17191,why are you liberals who are so quick to scream victim so clueless as to how our legal system works amp which law depts investigate which crimes assault crimes are not what the fbi investigates period your ignorance on this matter is glaring amp you should be embarassed,1
44676,and have concerns with democrats,0
14327,why the world shouldn expect america to go back to normal after trump,0
36931,so gun control works,0
90804,hire american you pieces of trash please and stop banning conservatives on your platforms please,1
59385,and ll never pay to see another one of your movies,0
64448,how many gun control measures did republicans shoot down in the house or senate during obama terms hint it in the triple digits bordering states with weak gun laws wi amp in make it easy for gangs to get guns into illinois,1
28067,the hollywood elites make fun of republicans conservatives christians jesus amp ex crackheads that very funny considering they consist of democrats liberals atheists satanists and current crackheads and do not forget the adulterers pedophiles and abusers of woman,1
10812,so you are advocating for person debate or what,0
46814,too bad the are funding it or it would tank by economic law,0
94278,what she is accusing him of is sex crime felony with no statute of limitations in maryland that means it is under the jurisdiction of the local authorities fbi only gets involved if there is an issue with crossing state lines they do not have legal authority to investigate,0
91943,why should she go she is whole person on her own she can do her job regardless,0
16777,don get me started on the head of special needs she is on another planet,0
70417,miss pope benedict xvi so much,0
72660,you missed seeing pruitt chewing butt all the way to the end he all business love it,1
65102,so if paul golding turned up for job at the bbc you let him work for them,1
39880,liberals always pull the race card see truth no matter what skin color they sold us all out would knowthat if researched truth,0
47546,way to go liberals taking away from americans smh,0
24090,done franklin bout to die in jail he is not fit for this,0
85216,my friend is involved in the gun control movement had the same discussion with her she really believes semi automatic guns aka assault rifles spray bullets with one trigger pull total ignorance,1
32202,this is why you are my favourite person,0
51443,is he the insider working against trump really looks that way release the hounds,0
36194,he flake,1
65496,antifa brought to you by carl jr,0
13498,denial is common defense by liberals he worked for fusion and with fusion and michelle is tranny know you don like that but it true you can always deny like obama but the truth explodes out pity for believing the dems like this how sad go find safe place,0
40476,don forgive you either,0
45136,wonder which one is the democrat and which is the republican the dude is now totally for gun control,1
84789,am fucking so fucking happy,1
38074,good,0
84515,blocked,0
23010,so true for lucky she is appearing in lot of projects,0
48601,did you see the response typed you are too much fun sometimes,0
98434,holy shit no way,1
21047,he is still eating and talking about sy on carter trust me,1
78577,did you just say he he has female name he is actually she actually get your facts right before making stupid statement everyone knows the game gets stale after few months and the new dlc makes it interesting again,1
91396,dude what the fuck is wrong with you sent you direct tweet to show you how you re tweet your own shit then let it go now you want to double down just go back to whoviille,1
21064,thank you mr president for helping to,0
89244,he is lock him up lock him up,0
79226,really can you show me the studies from countries that have common sense gun control to support your statement thx,1
87000,google got big by being the best search engine this is one reason why it is no longer trustworthy search engine,0
42953,that where your wrong only ruins conservatives if it was dem he would be considered for head of dnc,0
50473,head little boy,0
89881,is trying to negotiate deal that satisfies the she can achieve it would negotiate deal for the country it time for this coalition of chaos to fall is ready to serve in the interests of the many not the few,0
64717,sings slowly just want to see how beautiful you are,0
68528,course it has son,0
55298,lol just maga,0
14899,love you,0
66673,for the love of all things sacred he cannot be voted in he is well down towrds the bottom of that scummy swamp the scales of justice need to let him drown in his own shit make the year of holding each other accountable for our responsibilities,1
17914,what the actual fuck hate that ve seen that with my eyes,1
93706,white house said all parties shld be heard this is why no one trust the media and why liberals are failing,0
52713,michael moore is cheeseburger away from not making it to,0
49216,lolololololololo are kidding me the antifa shows up at all protest to stop freedom of speech open your eyes where did the antifa come from democrats the snake party,1
83996,but she never questioned congress sluch fund to payoff sexual harassment settlements,0
98724,good grief that relief now get rid of antifa,1
12645,he is protecting america shame on trump and gop,0
98558,no way way too much talent on the goonies like to see yall vs them tho real shit my gz,1
72645,he wants his min of fame,1
10537,but liberals want gun control and gun free zones,0
54043,it brilliant idea since all the liberals want open boarders we have to pay for them someway what would you suggest build the dam wall and start taking care of the american people trump,0
11123,could ebola too same symptoms,0
74116,get him some line help he is gonna be just fine as the game went on you could see him progressing more with his reads he brought what has been missing the deep ball presence now he just needs little more time,0
65930,it sure it here those other photos of her were from decades ago she is complete liberal antifa she can not be trusted do not believe her not whit,1
48279,hang in there she is alive,0
38827,democrat tried to stab republican congressman democrat shot congressman scalise and tried to kill everybody around him democrats are beating up republicans and denying them the right to speak we know who the democrats are and they are not americans,1
42168,better have good lawyer,0
68570,not crazy but given she is my wife feel unqualified to give an unbiased answer lol,0
31105,the only line can think of is if he supported gun control and even then it probably have to be big gun control thing and not just maybe do more background checks proposal but he never do that,0
72604,omg that fucking crazy,1
66534,why cant we go day without things being awful,0
43348,ve always seen myself as classical liberaltarian ll only eat the freshest classical liberals,0
13047,as if conservatives did not hate sesame st enough,1
68653,so glad you are an american americans don hate liberals are the true party of hate,1
20925,he should tell that to big bubba when he enters his prison cell,0
37692,these niggas getting put on list and straight ass only niggas seen good was yoshi patchmade jay and few more rest are ass,1
49189,agree jay no wonder fbi back burnered it english appears to be second language high school below average use also brought attention to being citizen contradicted information throughout high school amp the attack it can not be both ford university soros antifa bull,0
38692,oh boy just wait you are in for surprise can not believe anyone to be that ignorant lmao,1
88158,nah ain done it yet usually you have to walk extra far just to get to one so it defeats the purpose,0
37536,perfectly stated love our president,0
59556,whoever put this together thank you loved watching and the little circle on made it so much better you are really awesome jude thaddeus wolfe so fun to watch proud of you boochi,0
98466,god bless my uncle has cancer too but she is in better place now,0
67980,is it chicago lawmakers instituted strict because of high pre existing crime rate crime rate is high because strict gun control prevents law abiding citizens to be armed so only scofflaws have guns no causality at all statistics are,1
44085,he nut job and to republicans thinking he will support your let kids be murdered in school policy he says emma gonzalez is his idol who is gun control advocate so don be fooled unless you want liberal policies personally do but what the hell,1
44096,god help us,0
10645,maybe we are not,0
41129,corbyn and abbott won get in so the conservatives will win again,0
41304,follow civil liberals or center left people and few of them ve interacted with for yrs learn from them occasionally and hopefully vice versa never thought about blocking them guess shift is what ppl might see as problematic,0
65099,school food ass anyways,0
78195,all lives matter,0
64672,conservatives like shapiro think everyone cognitive functionality is structured like theirs rules based nope it is especially true for non conservatives that most people think results goals based and not rules based so they can not contend with rule breakers,0
99954,true liberals do,0
27248,that is all via,0
47478,not going to no function with niggas that wear maga hats,0
66355,yeah fuck pogba,1
65805,got kamara too he is the man,0
78174,you are such fraud amp doing the fight against anti semitism an extreme disservice,1
55866,two words thought would never hear together and cornhole,0
86688,bigotry,1
64781,antifa fails,0
39322,when will you and the rest of the go after and the reports of abuse about him seem like you guys have standards when it come to covering harassment claims against liberals ignore or downplay then conservatives coverage assuming guilt right away,0
82377,if die from him again might say fuck him and his armor and leave it there in his crypt and never go back lol,1
10401,incoming the gun control patrol,0
50561,mickie is now she is on her way out,0
58559,not supporting trump is the lowest low bar glad someone doesn support trump it doesn make them an ally there are plenty of conservatives who hate trump who aren also pure trash,1
60506,please can print out the great poster you designed for have stall at event for this purpose was going to do one myself but you are much better at techno,0
22062,who are you to judge man is your name jesus why fuss about the words he chose how many did your messiah bring home stop being troll and wake up,1
99701,amen have grest day edwsrd,0
25374,here are the husbands mrs dean mrs peterson lawton when she is dead mrs peterson think peterson came after lawton she divorced lawton lawton had wives last count lol,0
84446,love carole she is so smart will really miss her was hoping would have been great addition to or another political show any news on what will do next,0
18485,am truly sorry that you are having rough day hope it gets better for you am doing fantastic,0
33951,he back james keefe project veritas exposes the deep state in new series of videos he exposes state dept employee organizing for the democrat socialist of america while at work and your tax dollars pay him,0
99831,who fucking cares he was in his home some armed cop invaded his home and killed him she is guilty end of story,1
82146,suck my dick,1
76396,yeah bro know like have pretty good gun control but the smg is just insane,0
30679,love how liberals call people names because that all they have how does he deserve to be called dirt ball,0
77808,this is the pic msm showed us in for plane wreckage also fake here is video showing another pic msm showed of even more fake article evidence of cover up amp why official story is in doubt,0
49075,lol it funny how you assumed only have those qualifications typical black tweep when they are losing debate they assume the other party is lower than them that why you are broke stay there with your debt yet they ve never met the person,1
17082,conservatives never believe women it amazing you assume lying every single time remembering the exact date of high school drinking party is rather silly thing to expect quick what was the exact date of the one you got drunkest at and name everyone there,1
84569,literally sam is quitting smoking mid competition and obviously having some mood swings from it she is fantastic human being and you re portraying her as shit and portraying jc as cute little dude when he groped tyler in his sleep shame,1
70373,it not your name you re account is as fake as dollar bill you are about as dense as stale unleavened bread,0
75420,don know why they can see she is lying they should leave him alone they need to write an article now when they wanted to write months ago just so you know you make no money with melissa,0
71869,you want publicity try doing video apologizing to your fans for kissing trump while burning that maga hat puhlease you were just apologizing to drake amp posting video of your daughter singing the kiki song so stop it nobody buying this album either,1
24330,childess,0
46858,chuck is duck,1
26276,you absolutely can enforce them consistently stop and frisk isn law based on definable characteristics that the issue gun control laws aren subjective like stop and frisk,0
37068,he is that stupid,1
69757,who does he think he is the dumb donald,1
95188,nothing with liberals is fair,0
43763,you are happy your all friend,0
81846,you are good dancer and talented in drawings my fingers are like that when vote for cnco,0
67089,as we now know there were scandals they were covered up very well that coming to end slowly but surely,0
59597,yall please do not send her yall money this is scam these are my wigs she is posting and scamming people,0
84623,should be thanking her lucky stars that she has never been sexually assaulted or raped when she was year old girl she could hardly deal with little harassment from antifa,1
16109,you mean like hollywood actress she supports and uses their handbook as her profile pic rants about yet her brother alexis arquette was abused as child and she is silent about it,0
33283,agreed have better ideas abc let antifa beat her to death at pro trump free speech rally,1
65679,us education can use ton of rethinking,0
14044,hi bee gee you are so cute,0
36865,that fucking gross,1
97184,he is so breathtakingly handsome man,0
29719,must read,0
69696,ask cruz why he blames tofu eating liberals for the influx of money into texas after houston just held conference to woo investors from china in may texans must learn where that money is coming from and the reasons for the odd insults,0
55180,we thank our god for you every single day to,0
82019,and then we can issue each one of them pink unicorn,0
98521,reason is he is in small market on mediocre team,1
91808,concert goers massacred in fort worth with mm ruger the nra calls gun control research unethical,1
64761,lt help should call my father to let him know you are up ll be right back lean down placing chaste kiss against his cheek once pulled away give him bright smile as walk out of the room to call my father know he gt,0
56286,go pop open your lid in the kitchen bam there he is,0
45171,factory workers gunned down in iowa city with gauge winchester pump action shotgun the nra blames gun control laws,1
44690,completely agree the political legacy of cameron amp osbourne will be overlooked because of the eu debacle how they took the country from bn deficit and kept everything running was political miracle,0
13279,isn it time for the bbc to be asking some probing questions of the leader of the scottish conservatives it in the public interest,0
80461,seems to be intentionally misleading his viewers suggesting paedophiles among whites are the same percentage as and that we are only angry at one no mr ferrari think not,1
46472,how taser works,0
93598,another country with strict gun control for some reason gun control never helps the average citizen but dictators and terrorists sure support it,0
45431,definitely not as democracy because its constitutional republic,0
66367,ford takeover of the ontario conservatives makes trump takeover of the gop look geologically slow,0
80682,what does that have to do with anything at all the level of discourse from liberals is embarrassing,0
81594,liberals are not bright,0
26199,what is my fucking problem really jason denys couple of times he does not want to behave like an idiot not again but he worried about her where is dick or bruce are not they with you in this,1
45697,low life bitches,1
80731,not saying much to claim you are smarter than,0
15041,here we go this is where the nats blow lead now or the th inning have you not learned and strasburgh is not what everyone thinks he is inconsistent,0
49020,just when you think can not sink any lower fear their major cultural victories of the past half century are democratically,0
23820,traditionalists and fuddy duddy conservatives form convenient horseshoe with feminists when it comes to lot of women issues their reasons are grounded in chivalry and sex differences rather than equality but the result looks very similar,0
37789,brexit is the single most important political issue of the day the mayor of london with the biggest direct democratic mandate in the uk needs to have view,0
53574,he is perfect for the part im with it,0
64414,throw antifa in there too,0
93615,yo he is gorgeous,0
67985,already knew that lmao so stay with us deplorable bigots we re getting ready to fight for our country,1
31397,then you are fool too,1
25990,liar set up by far left liberals are so predictable americans are into these empty stupid tactics no one believes you it politically induced maneuver to attempt to delay the installation of judge until after midterms it won work no go write your book,1
52261,because they are crates by the liberals to save any kind of influence,0
20335,can believe you are not competitive for the same services as for life your service isn worth and extra month,0
62839,eric ur no jeff sessions,0
34629,element of surprise has gone then somehow think this is more,0
84836,also not correct but the some of the safest us cities does not have strict gun control laws side note you can not believe one word that michael moore preaches in any of his documentaries this video is bit of an eye opener,0
55295,popular vote would be terrible we would become democracy,0
58444,well she supported co payment for dr visits when president of ama thats an indication she is ambitious thats all,0
52835,yoo our dogs should totally fuck,1
49336,freedom from national debt is also very good and written by former deputy secretary of the treasury frank newman also great cuz he is not an mmt academic but basically confirms mmt from non mmt insider perspective,0
26553,pm announces funding for low emission vehicles,0
73550,sean spicer and donald trump in happier times,0
17926,are you going to become an antifa fighter now,0
60977,respected ron paul and dennis kucinich most in congress,0
86895,and then americans are going to demand christine ford face criminal charges amp face jail time when she is proven to have lied her guilt is in the fact she contacted dems not the fbi ford did not come forward as witness in the hearing she bought and paid for,0
91618,do not we all,0
92805,and soros money in their pocket,0
73156,garrett you are amazing and funny keep being you love when you talk about harry potter because harry potter is awesome,0
93018,right it conditioning of sorts resulting in denial irrelevant of the facts thus welcomes cognitive dissonance in disguise antifa,0
20906,education is devolved and is an utter shambles the snp are in charge of it and neither the conservatives or brexit are factor,0
97581,you suck so fucking hard that genuinely want to drop out of school and quit doing art and spend every day of my life destroying another epson printer with lead pipe hate you so much,1
11806,less mean environment and less biased towards conservatives,0
83659,that just what satan would say if he were threatened,0
53879,the owner is elderly lady who couldn leave the trailer cause it was underwater and she is in oxygen tanks,0
43241,and on reflection is sycophantic twat but that does not mean he is wrong,1
82428,followed amp retweeted all these awesome maga patriots we must get fired up amp get all our people out to vote in november or we will all be in for so much lawlessness the dems are planning on bringing impeachment proceedings even though there are no impeachable offenses committed,1
19541,much more traditional take on the lois amp clark dynamic is showing up in tom king superman page giants at walmart would recommend it she is not super heavily featured in the first issue but she is well treated,0
98627,here is your boy smoking marijuana and hanging out with pornstar and escort girl and paying the people that keep her slave to be his slave he is insane,1
84642,don you have concerns about keith ellison well do you,0
27536,they crossed the line long time ago antifa is branch of the socialist party,0
65421,their gullibility they think if politician has an by their name he is good guy and do not research that person at all,0
43865,you mean like all the liberals screaming at sc nomination hearing that kind of clown show so tell me since when do accusers get to make demands this is not university misandry board of injustice,1
83192,how about starting with gun control,0
50631,now that bea arthur had lovely mud bath and coconut oil rub she is settled in for her bedtime story and loves loves loves your book so much had to read it three times to her before she would go to bed we hope you are doing well and feeling better,0
57627,yes he is and it giving good view,0
60473,boy is that professor stupid or else has mental illness he obviously should not be teaching anyone,1
44467,be best be following amazing patriots,0
76795,the interview is an important part of the hiring process and selling yourself may not come naturally let make sure you re fully prepared tn,0
91741,want to fight one of you for real you are taking the piss,1
79545,she is disgusting,1
70794,hello to all fellow patriots,0
53203,you are so talented adore you,0
83005,if the left would just stop the politics of distraction he will keep more promises,0
49118,he is too bitchy and you ask question and you dont respond why would this be way street,1
52985,could it be that president trump is normal and most of washington are insane and totally out of touch with the forgotten middle class working people of america drain the swamp amp maga,0
39327,she my bitch,1
45852,people are dead after shooting spree in california and lord forbid we should talk about common sense gun control measures oh no,0
98340,who paying for your tweet antifa,0
82598,bono is utterly stupid ridiculous wealthy tax avoiding hypocrite fascist can listen to again,1
59178,if she is refusing to come forward how will this allegation from years ago be nvestigated nothing but obstruction and lies,0
84823,lmao really didn know him before that at all,0
28723,cause gun control worked so well for chicago,0
36356,doxx her see if she is as lilly white as she puts on,0
50500,the war on conservatives antifa,1
38758,he like meuller hunted by master sportsman and the most powerful man in the world barry armed trump unwittingly with lethal force barry never thought killary would lose,0
66220,cuz ve never been insulted by conservatives ahahaha,0
18456,maybe antifa asshats those who physically assault others for their political beliefs democrats are no saints and neither are you,1
25486,worst place ve experienced that is the fucking movies,1
52969,ugh you are one of those,0
36448,oh no hope you are okay,0
12020,hope you are enjoying strictly training,0
64716,because she knew how to add up the millions in donations received for access,0
81765,omg another bigot showing he is basically gutless sounds much like donald,1
75411,liberals want to control ppl from cradle to coffin they happy if ppl avoided all physical social contact each other they are making us so suspicious of each other divide and conquer is their hidden agenda,1
29819,can not see him posting such video if he was done with supes he is wearing krypton shirt too,0
23483,yea he is he said he would if tua was healthy,0
68464,early antifa group heavily armed but look happy,0
99943,repeatedly re announcing previous measures and funding that do not come in effect until future date and only serve to help housebuilders make more profit is not going to solve the housing crisis created by labour and made worse by,0
45932,blame trump bunch of idiots blame the corruption over in pr,1
56012,of course he is offended he is ill due to liberalism,1
29999,you are out of your fucking mind no socialism is good no such thing as democratic socialism you fool,1
27506,aalayah cannot express enough how proud am of you and your classmates truly believe your hard work will be the turning point in gun control it is definitely time for the old white boys club to step aside and listen to the young people who have suffered because of them,0
54490,never said no one died in sa juan said she is only in charge of one town out of don get me wrong many people to blame in the case of ricardo rosello he is terrified of trump and wants to please him at all cause im sure rosell and trump knew the count was higher,0
96626,one of them just called me politically and morally bankrupt because said would get behind him if he opposed brexit,0
59232,by defending and making excuses for obvious bad behavior you re sure to get more of it,0
88856,an insult to holocaust survivors and their families an embarrassment to film making,0
34873,in honor of purchased shirt and hat,0
47096,and obama didn not to you because you agreed with him,0
21854,eli is what he is at this point average at best,0
11875,flake lost guys lost let the guy do his job and think of the people instead of your non existent career,0
47023,what do you like to do when you are with your family,0
19135,because he knows he is going to jail soon,0
59575,oh wait now get it you two are antifa,0
27111,everyone wow that must have been an exhaustive research project,0
80983,you are not,0
32192,see his profile thinks he is hardcore boi,1
27675,she no poor thing she an antifa protester with many ties to the dnc she trump hater donated to hrc she did not just appear out of the blue cracks me up how naive people are toughen up america these are lying leftists intent on destroying our democracy,0
12221,antifa means anti fascist not sure there is an antifa organization but there are millions who are anti fascist why are you not one of them,1
